"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor-model-10-4-2.nlogo"
"Figure 10.1.2"
"04/22/2025 02:27:19:289 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-19","19","-19","19"
"[run number]","investors-n","wealth-start","profit-mean","risk-of-failing-max","decision-time-horizon","sensing-radius","investors-color","businesses-color","failed-businesses-color","[step]","mean [wealth] of investors"
"24","25","0","5000","0.1","5","2","25","105","45","12","142279.83135148918"
"25","25","0","5000","0.1","5","2","25","105","45","4","55543.675414451405"
"26","25","0","5000","0.1","5","2","25","105","45","3","39921.968644170345"
"20","25","0","5000","0.1","5","1","25","105","45","32","247925.43028442733"
"19","25","0","5000","0.1","5","1","25","105","45","38","335129.8107477246"
"23","25","0","5000","0.1","5","2","25","105","45","12","181000.0979367278"
"20","25","0","5000","0.1","5","1","25","105","45","33","217327.78886546224"
"25","25","0","5000","0.1","5","2","25","105","45","5","69957.1379087136"
"22","25","0","5000","0.1","5","2","25","105","45","16","169230.6143437648"
"24","25","0","5000","0.1","5","2","25","105","45","13","155255.42847995326"
"20","25","0","5000","0.1","5","1","25","105","45","34","227013.59057428024"
"26","25","0","5000","0.1","5","2","25","105","45","4","54959.3485441902"
"27","25","0","5000","0.1","5","2","25","105","45","2","30915.469353362736"
"19","25","0","5000","0.1","5","1","25","105","45","39","346765.1200270763"
"20","25","0","5000","0.1","5","1","25","105","45","35","217485.9814908824"
"22","25","0","5000","0.1","5","2","25","105","45","17","177756.88403182494"
"23","25","0","5000","0.1","5","2","25","105","45","13","195972.15203254417"
"24","25","0","5000","0.1","5","2","25","105","45","14","168231.0256084174"
"19","25","0","5000","0.1","5","1","25","105","45","40","358400.42930642783"
"20","25","0","5000","0.1","5","1","25","105","45","36","226867.11698520946"
"25","25","0","5000","0.1","5","2","25","105","45","6","78729.94915929301"
"22","25","0","5000","0.1","5","2","25","105","45","18","190081.9970321142"
"20","25","0","5000","0.1","5","1","25","105","45","37","236927.22258552804"
"22","25","0","5000","0.1","5","2","25","105","45","19","201837.1071103002"
"26","25","0","5000","0.1","5","2","25","105","45","5","65472.5585725612"
"24","25","0","5000","0.1","5","2","25","105","45","15","178673.26700101377"
"19","25","0","5000","0.1","5","1","25","105","45","41","370035.7385857794"
"23","25","0","5000","0.1","5","2","25","105","45","14","211769.3764682403"
"20","25","0","5000","0.1","5","1","25","105","45","38","244985.3369660576"
"22","25","0","5000","0.1","5","2","25","105","45","20","213296.9003616834"
"27","25","0","5000","0.1","5","2","25","105","45","3","44324.91990176169"
"25","25","0","5000","0.1","5","2","25","105","45","7","92481.97396458458"
"19","25","0","5000","0.1","5","1","25","105","45","42","381671.04786513106"
"22","25","0","5000","0.1","5","2","25","105","45","21","224756.6936130666"
"20","25","0","5000","0.1","5","1","25","105","45","39","254366.47246038463"
"24","25","0","5000","0.1","5","2","25","105","45","16","191246.25706126125"
"23","25","0","5000","0.1","5","2","25","105","45","15","227778.3682818986"
"26","25","0","5000","0.1","5","2","25","105","45","6","74965.11129811528"
"20","25","0","5000","0.1","5","1","25","105","45","40","263441.11496442504"
"22","25","0","5000","0.1","5","2","25","105","45","22","236216.48686444983"
"24","25","0","5000","0.1","5","2","25","105","45","17","199930.8832184876"
"20","25","0","5000","0.1","5","1","25","105","45","41","273493.72749327024"
"25","25","0","5000","0.1","5","2","25","105","45","8","106332.39381260458"
"23","25","0","5000","0.1","5","2","25","105","45","16","235332.69531622567"
"22","25","0","5000","0.1","5","2","25","105","45","23","246242.93491044317"
"27","25","0","5000","0.1","5","2","25","105","45","4","57433.49462622999"
"19","25","0","5000","0.1","5","1","25","105","45","43","385769.51512987964"
"24","25","0","5000","0.1","5","2","25","105","45","18","200530.63985106707"
"26","25","0","5000","0.1","5","2","25","105","45","7","80521.07740623866"
"23","25","0","5000","0.1","5","2","25","105","45","17","251201.39409878463"
"20","25","0","5000","0.1","5","1","25","105","45","42","283597.2089179893"
"22","25","0","5000","0.1","5","2","25","105","45","24","257687.76670815583"
"25","25","0","5000","0.1","5","2","25","105","45","9","119594.43789899076"
"19","25","0","5000","0.1","5","1","25","105","45","44","397291.2281021157"
"20","25","0","5000","0.1","5","1","25","105","45","43","286566.6879134517"
"22","25","0","5000","0.1","5","2","25","105","45","25","269426.00403180986"
"23","25","0","5000","0.1","5","2","25","105","45","18","267070.0928813435"
"24","25","0","5000","0.1","5","2","25","105","45","19","212444.06681824045"
"26","25","0","5000","0.1","5","2","25","105","45","8","94876.32706845207"
"20","25","0","5000","0.1","5","1","25","105","45","44","296739.6383495107"
"27","25","0","5000","0.1","5","2","25","105","45","5","68123.67176059673"
"19","25","0","5000","0.1","5","1","25","105","45","45","409028.2498868902"
"25","25","0","5000","0.1","5","2","25","105","45","10","128274.35901076719"
"24","25","0","5000","0.1","5","2","25","105","45","20","193106.58158197108"
"22","25","0","5000","0.1","5","2","25","105","45","26","281208.30814839806"
"20","25","0","5000","0.1","5","1","25","105","45","45","306912.58878556977"
"23","25","0","5000","0.1","5","2","25","105","45","19","282938.7916639024"
"26","25","0","5000","0.1","5","2","25","105","45","9","109231.5767306655"
"19","25","0","5000","0.1","5","1","25","105","45","46","420953.7232917177"
"22","25","0","5000","0.1","5","2","25","105","45","27","261817.66270372696"
"24","25","0","5000","0.1","5","2","25","105","45","21","205481.20002401312"
"23","25","0","5000","0.1","5","2","25","105","45","20","298407.32633340074"
"20","25","0","5000","0.1","5","1","25","105","45","46","317085.5392216289"
"27","25","0","5000","0.1","5","2","25","105","45","6","77079.46687024369"
"19","25","0","5000","0.1","5","1","25","105","45","47","432879.1966965452"
"23","25","0","5000","0.1","5","2","25","105","45","21","313875.86100289907"
"24","25","0","5000","0.1","5","2","25","105","45","22","217855.81846605518"
"25","25","0","5000","0.1","5","2","25","105","45","11","140573.12696924672"
"22","25","0","5000","0.1","5","2","25","105","45","28","272496.366062501"
"20","25","0","5000","0.1","5","1","25","105","45","47","327258.489657688"
"23","25","0","5000","0.1","5","2","25","105","45","22","329344.39567239734"
"19","25","0","5000","0.1","5","1","25","105","45","48","444804.6701013727"
"26","25","0","5000","0.1","5","2","25","105","45","10","117267.34230325403"
"24","25","0","5000","0.1","5","2","25","105","45","23","230230.43690809718"
"27","25","0","5000","0.1","5","2","25","105","45","7","92653.4872292122"
"22","25","0","5000","0.1","5","2","25","105","45","29","278531.4474843143"
"20","25","0","5000","0.1","5","1","25","105","45","48","337431.4400937471"
"23","25","0","5000","0.1","5","2","25","105","45","23","344812.9303418956"
"19","25","0","5000","0.1","5","1","25","105","45","49","456730.1435062001"
"25","25","0","5000","0.1","5","2","25","105","45","12","152799.1548008867"
"24","25","0","5000","0.1","5","2","25","105","45","24","240655.67939066887"
"20","25","0","5000","0.1","5","1","25","105","45","49","339580.9580166023"
"22","25","0","5000","0.1","5","2","25","105","45","30","290966.71359864215"
"23","25","0","5000","0.1","5","2","25","105","45","24","357054.1055897413"
"26","25","0","5000","0.1","5","2","25","105","45","11","130981.63522426157"
"19","25","0","5000","0.1","5","1","25","105","45","50","468655.61691102776"
"27","25","0","5000","0.1","5","2","25","105","45","8","107749.69131315268"
"24","25","0","5000","0.1","5","2","25","105","45","25","252903.00204241"
"25","25","0","5000","0.1","5","2","25","105","45","13","164787.07896687312"
"22","25","0","5000","0.1","5","2","25","105","45","31","258309.81950482828"
"20","25","0","5000","0.1","5","1","25","105","45","50","349308.2795483258"
"23","25","0","5000","0.1","5","2","25","105","45","25","372553.8334454662"
"24","25","0","5000","0.1","5","2","25","105","45","26","265135.82387089555"
"26","25","0","5000","0.1","5","2","25","105","45","12","133841.77935953182"
"25","25","0","5000","0.1","5","2","25","105","45","14","168478.06343552071"
"23","25","0","5000","0.1","5","2","25","105","45","26","388053.56130119093"
"22","25","0","5000","0.1","5","2","25","105","45","32","257679.51745971455"
"27","25","0","5000","0.1","5","2","25","105","45","9","118701.72151857047"
"24","25","0","5000","0.1","5","2","25","105","45","27","277470.5500672848"
"25","25","0","5000","0.1","5","2","25","105","45","15","179887.06721859027"
"22","25","0","5000","0.1","5","2","25","105","45","33","268916.21898447635"
"23","25","0","5000","0.1","5","2","25","105","45","27","403553.2891569158"
"26","25","0","5000","0.1","5","2","25","105","45","13","146564.06549845933"
"24","25","0","5000","0.1","5","2","25","105","45","28","262499.4303325311"
"25","25","0","5000","0.1","5","2","25","105","45","16","183262.5108864689"
"22","25","0","5000","0.1","5","2","25","105","45","34","274056.2392413271"
"23","25","0","5000","0.1","5","2","25","105","45","28","419008.47174982534"
"22","25","0","5000","0.1","5","2","25","105","45","35","284899.96738701547"
"24","25","0","5000","0.1","5","2","25","105","45","29","225137.44076028746"
"27","25","0","5000","0.1","5","2","25","105","45","10","134603.6328226644"
"25","25","0","5000","0.1","5","2","25","105","45","17","195364.63347897414"
"23","25","0","5000","0.1","5","2","25","105","45","29","434463.6543427351"
"26","25","0","5000","0.1","5","2","25","105","45","14","154063.7717703496"
"22","25","0","5000","0.1","5","2","25","105","45","36","295743.6955327036"
"24","25","0","5000","0.1","5","2","25","105","45","30","236087.57464280815"
"23","25","0","5000","0.1","5","2","25","105","45","30","415876.6750172465"
"25","25","0","5000","0.1","5","2","25","105","45","18","201350.63374358695"
"22","25","0","5000","0.1","5","2","25","105","45","37","297383.966403253"
"26","25","0","5000","0.1","5","2","25","105","45","15","166453.2710483038"
"24","25","0","5000","0.1","5","2","25","105","45","31","246939.6746852387"
"27","25","0","5000","0.1","5","2","25","105","45","11","138560.365096242"
"21","25","0","5000","0.1","5","2","25","105","45","11","148262.98139611594"
"22","25","0","5000","0.1","5","2","25","105","45","38","288020.5339273338"
"29","25","0","5000","0.1","5","2","25","105","45","0","0"
"23","25","0","5000","0.1","5","2","25","105","45","31","391225.06906389317"
"28","25","0","5000","0.1","5","2","25","105","45","0","0"
"22","25","0","5000","0.1","5","2","25","105","45","39","297450.419126653"
"21","25","0","5000","0.1","5","2","25","105","45","12","160689.93608902267"
"26","25","0","5000","0.1","5","2","25","105","45","16","171503.4509630271"
"24","25","0","5000","0.1","5","2","25","105","45","32","249388.5119657"
"23","25","0","5000","0.1","5","2","25","105","45","32","388108.3405430931"
"22","25","0","5000","0.1","5","2","25","105","45","40","301584.84250175074"
"29","25","0","5000","0.1","5","2","25","105","45","1","13512.320501275595"
"27","25","0","5000","0.1","5","2","25","105","45","12","151743.9188391838"
"25","25","0","5000","0.1","5","2","25","105","45","19","213562.05925828245"
"21","25","0","5000","0.1","5","2","25","105","45","13","156560.43438408736"
"26","25","0","5000","0.1","5","2","25","105","45","17","179211.26471247795"
"24","25","0","5000","0.1","5","2","25","105","45","33","259955.53003596145"
"22","25","0","5000","0.1","5","2","25","105","45","41","308694.3046574362"
"23","25","0","5000","0.1","5","2","25","105","45","33","343834.955582913"
"28","25","0","5000","0.1","5","2","25","105","45","1","13914.914298447087"
"25","25","0","5000","0.1","5","2","25","105","45","20","224563.8035664393"
"29","25","0","5000","0.1","5","2","25","105","45","2","28190.26736429379"
"24","25","0","5000","0.1","5","2","25","105","45","34","258698.1102649669"
"27","25","0","5000","0.1","5","2","25","105","45","13","163787.8358919196"
"26","25","0","5000","0.1","5","2","25","105","45","18","191951.56312742864"
"21","25","0","5000","0.1","5","2","25","105","45","14","170735.79339007477"
"24","25","0","5000","0.1","5","2","25","105","45","35","269372.17897914955"
"29","25","0","5000","0.1","5","2","25","105","45","3","39203.53800327256"
"28","25","0","5000","0.1","5","2","25","105","45","2","29264.77952077903"
"22","25","0","5000","0.1","5","2","25","105","45","42","316998.27383164817"
"23","25","0","5000","0.1","5","2","25","105","45","34","355986.90496591583"
"26","25","0","5000","0.1","5","2","25","105","45","19","195621.914726751"
"24","25","0","5000","0.1","5","2","25","105","45","36","280359.9343162835"
"27","25","0","5000","0.1","5","2","25","105","45","14","173794.70059812255"
"25","25","0","5000","0.1","5","2","25","105","45","21","231697.69845887803"
"24","25","0","5000","0.1","5","2","25","105","45","37","291347.68965341744"
"29","25","0","5000","0.1","5","2","25","105","45","4","54075.92232034378"
"22","25","0","5000","0.1","5","2","25","105","45","43","318510.07031375275"
"23","25","0","5000","0.1","5","2","25","105","45","35","370867.7333193384"
"26","25","0","5000","0.1","5","2","25","105","45","20","203756.5435191426"
"28","25","0","5000","0.1","5","2","25","105","45","3","43096.29996484109"
"27","25","0","5000","0.1","5","2","25","105","45","15","189839.33010000899"
"21","25","0","5000","0.1","5","2","25","105","45","15","184779.90563209777"
"22","25","0","5000","0.1","5","2","25","105","45","44","304330.45955364837"
"24","25","0","5000","0.1","5","2","25","105","45","38","294863.28289629886"
"23","25","0","5000","0.1","5","2","25","105","45","36","359981.2440215899"
"25","25","0","5000","0.1","5","2","25","105","45","22","243379.090795844"
"29","25","0","5000","0.1","5","2","25","105","45","5","66547.25594033762"
"27","25","0","5000","0.1","5","2","25","105","45","16","205605.9382898173"
"26","25","0","5000","0.1","5","2","25","105","45","21","207336.2000409551"
"28","25","0","5000","0.1","5","2","25","105","45","4","58271.36860390801"
"22","25","0","5000","0.1","5","2","25","105","45","45","312865.83989740233"
"23","25","0","5000","0.1","5","2","25","105","45","37","322809.41168666334"
"24","25","0","5000","0.1","5","2","25","105","45","39","303688.04320621555"
"25","25","0","5000","0.1","5","2","25","105","45","23","250675.4581923018"
"26","25","0","5000","0.1","5","2","25","105","45","22","218976.81920985438"
"21","25","0","5000","0.1","5","2","25","105","45","16","198824.01787412085"
"27","25","0","5000","0.1","5","2","25","105","45","17","211980.1602690976"
"22","25","0","5000","0.1","5","2","25","105","45","46","320268.5084650592"
"28","25","0","5000","0.1","5","2","25","105","45","5","73446.43724297495"
"23","25","0","5000","0.1","5","2","25","105","45","38","335696.2290489726"
"29","25","0","5000","0.1","5","2","25","105","45","6","81563.62437594711"
"24","25","0","5000","0.1","5","2","25","105","45","40","298884.55356593913"
"25","25","0","5000","0.1","5","2","25","105","45","24","261846.81206005253"
"22","25","0","5000","0.1","5","2","25","105","45","47","328649.9171134044"
"27","25","0","5000","0.1","5","2","25","105","45","18","187245.3249751462"
"23","25","0","5000","0.1","5","2","25","105","45","39","344222.2045854907"
